href,title
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/251292671.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 18ème - 640 000 € - 3 pièces, 2 chambres, 111 m², 1er étage"
https://www.bellesdemeures.com/251388063/detail.htm,"Appartement à vendre - Paris 6ème - 900 000 € - 2 pièces, 1 chambre, 45 m², Étage 2/6"
https://www.bellesdemeures.com/251278349/detail.htm,"Maison à vendre - Paris 18ème - 5 400 000 € - 9 pièces, 4 chambres, 260,3 m², 13,1 m² de terrain"
https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/251485159.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 14ème - 970 000 € - 3 pièces, 2 chambres, 80,9 m², Étage 1/1"
https://www.seloger.com/annonces/achat/appartement/neuilly-sur-seine-92/ile-de-la-jatte-parc-d-orleans/242517717.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Neuilly-sur-Seine - 3 350 000 € - 7 pièces, 4 chambres, 195 m², Étage 4/5"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/250523753.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 865 000 € - 3 pièces, 2 chambres, 76,1 m², Étage 2/7"
https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/251539905.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 19ème - 329 000 € - 2 pièces, 1 chambre, 38 m², RDC/2"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/251525187.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 327 000 € - 2 pièces, 1 chambre, 34 m², Étage 3/6"
https://www.bellesdemeures.com/251126237/detail.htm,"Appartement à vendre - Paris 5ème - 995 000 € - 3 pièces, 2 chambres, 68,8 m², Étage 4/6"
https://www.bellesdemeures.com/251123981/detail.htm,"Appartement à vendre - Paris 7ème - 1 100 000 € - 3 pièces, 2 chambres, 60,2 m², Étage 2/6"
https://www.bellesdemeures.com/251049865/detail.htm,"Appartement à vendre - Paris 17ème - 995 000 € - 3 pièces, 2 chambres, 96 m², Étage 4/8"
https://www.bellesdemeures.com/251647045/detail.htm,"Appartement à vendre - Paris 17ème - 1 095 000 € - 4 pièces, 2 chambres, 98,3 m², Étage 2/7"
https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/croulebarbe/251641783.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 13ème - 285 000 € - 1 pièce, 26 m², Étage 1/5"
https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/trudaine-maubeuge/251134085.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D4#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 9ème - 665 000 € - 2 pièces, 1 chambre, 66 m², Étage 1/6"
