PRICE,TYPE,LOC,AREA,TERRAIN,DISPONIBL MAINTEN,NEUF,CHAMBRE,PIECE,FLOOR,FLOORS,POINT,CENTROID,CENTROID W,PRED,CAT
475000.0,APPART A VENDR,75019,53.0,0.0,0,0,2,3,6,8,,,,,"('APPART A VENDR', '75019')"
1350000.0,APPART A VENDR,75006,97.4,0.0,0,0,3,5,3,6,"(97.4, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 6.0)","(91.85000000000001, 0.0, 0.0, 0.0, 2.1666666666666665, 3.6666666666666665, 3.1666666666666665, 4.5)",60.0,2109166.6666666665,"('APPART A VENDR', '75006')"
950000.0,DUPLEX A VENDR,75017,120.0,0.0,0,0,3,5,4,4,,,,,"('DUPLEX A VENDR', '75017')"
790000.0,APPART A VENDR,75004,58.0,0.0,0,0,2,3,4,5,"(58.0, 0.0, 0.0, 0.0, 2.0, 3.0, 4.0, 5.0)","(57.0, 0.0, 0.0, 0.0, 1.4, 2.8, 3.8, 5.2)",43.0,939800.0,"('APPART A VENDR', '75004')"
1460000.0,APPART A VENDR,75005,86.0,0.0,0,0,2,4,6,9,,,,,"('APPART A VENDR', '75005')"
615000.0,APPART A VENDR,75013,57.0,0.0,0,0,1,2,5,7,,,,,"('APPART A VENDR', '75013')"
545000.0,APPART A VENDR,75017,50.0,0.0,0,1,2,3,1,9,"(50.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 9.0)","(47.75454545454545, 0.0, 0.0, 0.09090909090909091, 1.5454545454545454, 2.5454545454545454, 2.4545454545454546, 4.454545454545454)",113.0,493545.45454545453,"('APPART A VENDR', '75017')"
1240000.0,APPART A VENDR,75017,99.5,0.0,0,0,2,4,3,7,"(99.5, 0.0, 0.0, 0.0, 2.0, 4.0, 3.0, 7.0)","(96.4625, 0.0, 0.0, 0.0, 2.25, 3.75, 3.375, 5.25)",113.0,1138500.0,"('APPART A VENDR', '75017')"
309000.0,APPART A VENDR,75002,24.0,0.0,0,0,1,2,6,6,,,,,"('APPART A VENDR', '75002')"
1010000.0,MAISON A VENDR,75017,92.0,0.0,0,0,2,4,0,0,,,,,"('MAISON A VENDR', '75017')"
1790000.0,APPART A VENDR,75016,108.0,0.0,0,0,3,5,2,6,"(108.0, 0.0, 0.0, 0.0, 3.0, 5.0, 2.0, 6.0)","(107.33888888888889, 0.0, 0.0, 0.0, 2.6666666666666665, 4.444444444444445, 2.7777777777777777, 6.555555555555555)",246.0,1407866.6666666667,"('APPART A VENDR', '75016')"
210000.0,APPART A VENDR,75014,20.4,0.0,0,0,1,1,3,3,"(20.4, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0)","(21.54, 0.0, 0.0, 0.0, 1.0, 1.4, 1.8, 3.4)",46.0,244600.0,"('APPART A VENDR', '75014')"
480000.0,APPART A VENDR,75018,57.0,0.0,0,0,1,2,0,6,"(57.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 6.0)","(59.14, 0.0, 0.0, 0.0, 1.8, 3.0, 2.3, 7.3)",119.0,508700.0,"('APPART A VENDR', '75018')"
999000.0,APPART A VENDR,75010,122.0,0.0,0,0,4,6,1,6,,,,,"('APPART A VENDR', '75010')"
290000.0,APPART A VENDR,75019,35.0,0.0,0,0,1,1,5,6,,,,,"('APPART A VENDR', '75019')"
215000.0,APPART A VENDR,75009,17.0,0.0,0,0,1,1,5,6,,,,,"('APPART A VENDR', '75009')"
230000.0,APPART A VENDR,75018,33.0,0.0,0,0,1,2,4,4,"(33.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 4.0)","(35.06363636363636, 0.0, 0.0, 0.09090909090909091, 1.0, 1.8181818181818181, 4.2727272727272725, 5.2727272727272725)",119.0,323136.36363636365,"('APPART A VENDR', '75018')"
295000.0,APPART A VENDR,75018,32.9,0.0,0,0,1,2,3,6,"(32.9, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0)","(35.06363636363636, 0.0, 0.0, 0.09090909090909091, 1.0, 1.8181818181818181, 4.2727272727272725, 5.2727272727272725)",119.0,323136.36363636365,"('APPART A VENDR', '75018')"
699000.0,APPART A VENDR,75001,60.0,0.0,0,0,2,3,5,6,,,,,"('APPART A VENDR', '75001')"
730000.0,APPART A VENDR,92000,91.0,0.0,0,0,3,4,4,4,"(91.0, 0.0, 0.0, 0.0, 3.0, 4.0, 4.0, 4.0)","(89.25714285714285, 0.0, 0.0, 0.2857142857142857, 3.0, 4.142857142857143, 3.0, 5.714285714285714)",47.0,878650.0,"('APPART A VENDR', '92000')"
450000.0,APPART A VENDR,75018,56.0,0.0,0,1,2,3,1,4,"(56.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 4.0)","(53.1, 0.0, 0.0, 0.5, 1.625, 2.5, 1.875, 4.0)",119.0,537062.5,"('APPART A VENDR', '75018')"
415000.0,APPART A VENDR,75004,30.0,0.0,0,0,1,2,1,6,"(30.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 6.0)","(29.433333333333334, 0.0, 0.0, 0.0, 1.0, 1.6666666666666667, 2.0, 5.0)",43.0,484666.6666666667,"('APPART A VENDR', '75004')"
465000.0,APPART A VENDR,75018,49.0,0.0,0,0,1,2,6,7,"(49.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 7.0)","(49.44, 0.0, 0.0, 0.2, 1.4, 2.6, 4.8, 7.8)",119.0,595000.0,"('APPART A VENDR', '75018')"
280000.0,APPART A VENDR,75018,45.0,0.0,0,0,1,2,5,7,"(45.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 7.0)","(43.7, 0.0, 0.0, 0.0, 1.0666666666666667, 2.1333333333333333, 2.6, 5.933333333333334)",119.0,435087.5,"('APPART A VENDR', '75018')"
490000.0,APPART A VENDR,75017,41.9,0.0,0,0,1,2,1,6,"(41.9, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 6.0)","(37.3625, 0.0, 0.0, 0.125, 1.0, 1.5, 1.75, 4.5)",113.0,382012.5,"('APPART A VENDR', '75017')"
1670000.0,APPART A VENDR,75006,105.5,0.0,0,0,3,5,1,7,"(105.5, 0.0, 0.0, 0.0, 3.0, 5.0, 1.0, 7.0)","(119.32000000000001, 0.0, 0.0, 0.0, 2.8, 5.0, 1.6, 4.6)",60.0,2666800.0,"('APPART A VENDR', '75006')"
165000.0,APPART A VENDR,75006,11.0,0.0,0,0,0,1,2,7,"(11.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 7.0)","(19.066666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 1.0, 3.6666666666666665, 5.666666666666667)",60.0,267333.3333333333,"('APPART A VENDR', '75006')"
325000.0,APPART A VENDR,75019,45.4,0.0,0,0,1,2,5,11,,,,,"('APPART A VENDR', '75019')"
1670000.0,APPART A VENDR,75006,81.2,0.0,0,0,2,3,2,2,"(81.2, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 2.0)","(91.85000000000001, 0.0, 0.0, 0.0, 2.1666666666666665, 3.6666666666666665, 3.1666666666666665, 4.5)",60.0,2109166.6666666665,"('APPART A VENDR', '75006')"
1150000.0,APPART A VENDR,75004,57.0,0.0,0,0,1,3,5,6,"(57.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 6.0)","(57.0, 0.0, 0.0, 0.0, 1.4, 2.8, 3.8, 5.2)",43.0,939800.0,"('APPART A VENDR', '75004')"
1280000.0,APPART A VENDR,75016,87.9,0.0,0,0,2,4,2,5,"(87.9, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 5.0)","(82.93684210526315, 0.0, 0.0, 0.0, 2.0526315789473686, 3.6842105263157894, 3.736842105263158, 6.578947368421052)",246.0,1078894.7368421052,"('APPART A VENDR', '75016')"
349000.0,APPART A VENDR,75016,37.0,0.0,0,0,1,2,0,8,"(37.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 8.0)","(43.4125, 0.0, 0.0, 0.0, 1.0, 1.9375, 2.75, 6.625)",246.0,502525.0,"('APPART A VENDR', '75016')"
495000.0,APPART A VENDR,75004,38.1,0.0,0,0,1,2,3,6,"(38.1, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0)","(36.43333333333333, 0.0, 0.0, 0.0, 1.0, 1.6666666666666667, 5.0, 6.0)",43.0,472333.3333333333,"('APPART A VENDR', '75004')"
600000.0,APPART A VENDR,75016,43.2,0.0,0,0,1,2,5,5,"(43.2, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 5.0)","(43.4125, 0.0, 0.0, 0.0, 1.0, 1.9375, 2.75, 6.625)",246.0,502525.0,"('APPART A VENDR', '75016')"
470000.0,APPART A VENDR,75010,60.0,0.0,0,0,1,2,6,6,,,,,"('APPART A VENDR', '75010')"
282000.0,APPART A VENDR,75018,26.9,0.0,0,0,1,1,4,4,"(26.9, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 4.0)","(28.513333333333332, 0.0, 0.06666666666666667, 0.0, 1.0, 1.5333333333333334, 3.066666666666667, 6.933333333333334)",119.0,258750.0,"('APPART A VENDR', '75018')"
347000.0,APPART A VENDR,93000,68.0,0.0,0,1,2,3,0,0,,,,,"('APPART A VENDR', '93000')"
499000.0,APPART A VENDR,75013,51.0,0.0,0,0,1,2,16,18,,,,,"('APPART A VENDR', '75013')"
875000.0,APPART A VENDR,75018,98.0,0.0,0,1,3,5,4,6,"(98.0, 0.0, 0.0, 1.0, 3.0, 5.0, 4.0, 6.0)","(100.15714285714286, 0.0, 0.0, 0.42857142857142855, 3.142857142857143, 4.428571428571429, 4.428571428571429, 5.857142857142857)",119.0,852357.1428571428,"('APPART A VENDR', '75018')"
875000.0,APPART A VENDR,75018,98.0,0.0,0,1,3,4,4,6,"(98.0, 0.0, 0.0, 1.0, 3.0, 4.0, 4.0, 6.0)","(100.15714285714286, 0.0, 0.0, 0.42857142857142855, 3.142857142857143, 4.428571428571429, 4.428571428571429, 5.857142857142857)",119.0,852357.1428571428,"('APPART A VENDR', '75018')"
350000.0,APPART A VENDR,75016,38.0,0.0,0,0,1,2,0,7,"(38.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 7.0)","(43.4125, 0.0, 0.0, 0.0, 1.0, 1.9375, 2.75, 6.625)",246.0,502525.0,"('APPART A VENDR', '75016')"
350000.0,APPART A VENDR,75016,38.0,0.0,0,0,1,1,0,7,"(38.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0)","(43.4125, 0.0, 0.0, 0.0, 1.0, 1.9375, 2.75, 6.625)",246.0,502525.0,"('APPART A VENDR', '75016')"
624000.0,APPART A VENDR,75016,57.0,0.0,0,0,1,2,3,8,"(57.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 8.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
1089000.0,APPART A VENDR,75006,61.1,0.0,0,0,1,2,3,7,"(61.1, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 7.0)","(60.6, 0.0, 0.0, 0.0, 1.25, 2.5, 3.0, 6.25)",60.0,1159750.0,"('APPART A VENDR', '75006')"
1150000.0,APPART A VENDR,75009,80.3,0.0,0,0,2,4,2,6,,,,,"('APPART A VENDR', '75009')"
710000.0,APPART A VENDR,75007,51.0,0.0,0,0,2,3,1,1,"(51.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 1.0)","(50.8, 0.0, 0.0, 0.0, 1.3333333333333333, 2.6666666666666665, 3.7777777777777777, 4.666666666666667)",87.0,819750.0,"('APPART A VENDR', '75007')"
1165000.0,APPART A VENDR,75016,110.5,0.0,0,0,3,4,4,9,"(110.5, 0.0, 0.0, 0.0, 3.0, 4.0, 4.0, 9.0)","(107.33888888888889, 0.0, 0.0, 0.0, 2.6666666666666665, 4.444444444444445, 2.7777777777777777, 6.555555555555555)",246.0,1407866.6666666667,"('APPART A VENDR', '75016')"
730000.0,APPART A VENDR,75018,83.0,0.0,0,0,2,3,2,7,"(83.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 7.0)","(81.05714285714285, 0.0, 0.0, 0.14285714285714285, 2.4285714285714284, 3.4285714285714284, 2.0, 5.285714285714286)",119.0,847571.4285714285,"('APPART A VENDR', '75018')"
575000.0,APPART A VENDR,75010,57.4,0.0,0,0,2,3,4,5,,,,,"('APPART A VENDR', '75010')"
1080000.0,APPART A VENDR,75016,74.0,0.0,0,0,2,3,7,7,"(74.0, 0.0, 0.0, 0.0, 2.0, 3.0, 7.0, 7.0)","(75.36538461538461, 0.0, 0.0, 0.038461538461538464, 1.7307692307692308, 3.1153846153846154, 3.923076923076923, 6.730769230769231)",246.0,1014130.7692307692,"('APPART A VENDR', '75016')"
198000.0,APPART A VENDR,93000,49.1,0.0,0,1,1,2,10,10,,,,,"('APPART A VENDR', '93000')"
514650.0,APPART A VENDR,75005,45.6,0.0,0,0,2,3,5,6,,,,,"('APPART A VENDR', '75005')"
477920.0,APPART A VENDR,75005,40.0,0.0,0,0,1,2,5,5,,,,,"('APPART A VENDR', '75005')"
282000.0,APPART A VENDR,75018,31.0,0.0,0,0,1,1,2,7,"(31.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 7.0)","(28.513333333333332, 0.0, 0.06666666666666667, 0.0, 1.0, 1.5333333333333334, 3.066666666666667, 6.933333333333334)",119.0,258750.0,"('APPART A VENDR', '75018')"
880000.0,APPART A VENDR,75006,68.0,0.0,0,0,2,3,1,8,"(68.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 8.0)","(71.33333333333333, 0.0, 0.0, 0.0, 1.6666666666666667, 3.3333333333333335, 2.0, 4.666666666666667)",60.0,1123750.0,"('APPART A VENDR', '75006')"
450000.0,APPART A VENDR,75010,45.0,0.0,0,0,1,2,4,4,,,,,"('APPART A VENDR', '75010')"
629000.0,APPART A VENDR,75013,62.7,0.0,0,0,2,3,3,9,,,,,"('APPART A VENDR', '75013')"
520000.0,APPART A VENDR,75005,41.1,0.0,0,0,2,3,4,6,,,,,"('APPART A VENDR', '75005')"
1000000.0,APPART A VENDR,75013,95.0,0.0,0,0,3,4,4,4,,,,,"('APPART A VENDR', '75013')"
595000.0,APPART A VENDR,75006,33.0,0.0,0,0,1,2,3,5,"(33.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0)","(30.54, 0.0, 0.0, 0.0, 1.0, 1.8, 3.8, 4.2)",60.0,597000.0,"('APPART A VENDR', '75006')"
629000.0,APPART A VENDR,75015,57.0,0.0,0,0,2,3,3,6,"(57.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 6.0)","(52.0875, 0.0, 0.0, 0.125, 1.375, 2.875, 1.75, 5.5)",89.0,554945.4545454546,"('APPART A VENDR', '75015')"
295000.0,APPART A VENDR,75018,28.0,0.0,0,0,1,1,2,5,"(28.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 5.0)","(28.513333333333332, 0.0, 0.06666666666666667, 0.0, 1.0, 1.5333333333333334, 3.066666666666667, 6.933333333333334)",119.0,258750.0,"('APPART A VENDR', '75018')"
4695000.0,APPART A VENDR,75017,411.0,0.0,0,0,5,10,3,3,"(411.0, 0.0, 0.0, 0.0, 5.0, 10.0, 3.0, 3.0)","(360.2, 0.0, 0.0, 0.0, 4.333333333333333, 9.666666666666666, 3.3333333333333335, 3.3333333333333335)",113.0,3867666.6666666665,"('APPART A VENDR', '75017')"
946400.0,APPART A VENDR,75016,75.0,0.0,0,0,2,3,1,9,"(75.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 9.0)","(75.36538461538461, 0.0, 0.0, 0.038461538461538464, 1.7307692307692308, 3.1153846153846154, 3.923076923076923, 6.730769230769231)",246.0,1014130.7692307692,"('APPART A VENDR', '75016')"
380000.0,APPART A VENDR,75011,45.0,0.0,0,0,1,3,5,5,"(45.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 5.0)","(45.0125, 0.0, 0.0, 0.0, 1.125, 2.375, 2.125, 4.75)",49.0,455166.6666666667,"('APPART A VENDR', '75011')"
225000.0,APPART A VENDR,75018,27.0,0.0,0,0,1,2,5,6,"(27.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0)","(28.513333333333332, 0.0, 0.06666666666666667, 0.0, 1.0, 1.5333333333333334, 3.066666666666667, 6.933333333333334)",119.0,258750.0,"('APPART A VENDR', '75018')"
230000.0,DUPLEX A VENDR,75018,34.0,0.0,0,0,1,2,1,1,,,,,"('DUPLEX A VENDR', '75018')"
252000.0,APPART A VENDR,75014,25.7,0.0,0,0,1,2,0,0,"(25.7, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0)","(21.54, 0.0, 0.0, 0.0, 1.0, 1.4, 1.8, 3.4)",46.0,244600.0,"('APPART A VENDR', '75014')"
850000.0,APPART A VENDR,92000,62.9,0.0,0,1,2,3,5,1,"(62.9, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 1.0)","(60.96666666666667, 0.0, 0.0, 1.0, 2.0, 3.0, 2.6666666666666665, 1.6666666666666667)",47.0,630666.6666666666,"('APPART A VENDR', '92000')"
157000.0,APPART A VENDR,75011,13.0,0.0,0,0,1,1,1,1,"(13.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0)","(14.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 4.0)",49.0,162333.33333333334,"('APPART A VENDR', '75011')"
575000.0,APPART A VENDR,75011,50.0,0.0,0,1,1,2,1,6,"(50.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 6.0)","(51.675, 0.0, 0.0, 0.25, 1.75, 2.75, 3.25, 7.5)",49.0,573300.0,"('APPART A VENDR', '75011')"
357000.0,APPART A VENDR,75016,33.1,0.0,0,0,1,1,2,2,"(33.1, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0)","(29.619999999999997, 0.0, 0.1, 0.1, 1.0, 1.5, 2.2, 5.1)",246.0,365600.0,"('APPART A VENDR', '75016')"
600000.0,MAISON A VENDR,75018,89.0,0.0,0,0,2,3,0,0,,,,,"('MAISON A VENDR', '75018')"
499000.0,APPART A VENDR,75007,30.0,0.0,0,0,1,2,6,6,"(30.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 6.0)","(32.7375, 0.0, 0.0, 0.0, 1.0, 1.75, 3.5, 5.25)",87.0,508750.0,"('APPART A VENDR', '75007')"
1650000.0,APPART A VENDR,75002,110.0,0.0,0,0,4,5,6,6,,,,,"('APPART A VENDR', '75002')"
500000.0,APPART A VENDR,75002,50.0,0.0,0,0,2,3,3,6,,,,,"('APPART A VENDR', '75002')"
665000.0,APPART A VENDR,75007,51.4,0.0,0,0,1,2,1,1,"(51.4, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0)","(50.8, 0.0, 0.0, 0.0, 1.3333333333333333, 2.6666666666666665, 3.7777777777777777, 4.666666666666667)",87.0,819750.0,"('APPART A VENDR', '75007')"
400000.0,APPART A VENDR,75018,50.0,0.0,0,0,1,2,4,9,"(50.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 9.0)","(49.44, 0.0, 0.0, 0.2, 1.4, 2.6, 4.8, 7.8)",119.0,595000.0,"('APPART A VENDR', '75018')"
2950000.0,APPART A VENDR,75007,132.4,0.0,0,0,2,4,6,6,"(132.4, 0.0, 0.0, 0.0, 2.0, 4.0, 6.0, 6.0)","(131.22222222222223, 0.0, 0.0, 0.0, 2.7777777777777777, 4.333333333333333, 3.5555555555555554, 5.444444444444445)",87.0,2712222.222222222,"('APPART A VENDR', '75007')"
990000.0,APPART A VENDR,75006,61.6,0.0,0,0,1,3,1,1,"(61.6, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0)","(64.26666666666667, 0.0, 0.0, 0.0, 1.6666666666666667, 3.0, 1.0, 1.0)",60.0,1103333.3333333333,"('APPART A VENDR', '75006')"
560000.0,APPART A VENDR,75013,60.0,0.0,0,0,2,3,5,5,,,,,"('APPART A VENDR', '75013')"
660000.0,APPART A VENDR,75018,65.0,0.0,0,0,2,3,3,6,"(65.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 6.0)","(64.65714285714286, 0.0, 0.0, 0.14285714285714285, 2.0, 3.0, 1.5714285714285714, 4.571428571428571)",119.0,608196.4285714285,"('APPART A VENDR', '75018')"
1457000.0,APPART A VENDR,92000,106.3,0.0,0,1,2,4,4,4,"(106.3, 0.0, 0.0, 1.0, 2.0, 4.0, 4.0, 4.0)","(107.35, 0.0, 0.0, 0.5, 2.75, 4.75, 4.25, 4.25)",47.0,1043666.6666666666,"('APPART A VENDR', '92000')"
449000.0,APPART A VENDR,75018,57.0,0.0,0,0,2,3,0,7,"(57.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 7.0)","(59.14, 0.0, 0.0, 0.0, 1.8, 3.0, 2.3, 7.3)",119.0,508700.0,"('APPART A VENDR', '75018')"
645000.0,DUPLEX A VENDR,75014,64.0,0.0,0,0,1,3,1,1,,,,,"('DUPLEX A VENDR', '75014')"
640000.0,APPART A VENDR,75016,71.0,0.0,0,0,2,3,7,8,"(71.0, 0.0, 0.0, 0.0, 2.0, 3.0, 7.0, 8.0)","(75.36538461538461, 0.0, 0.0, 0.038461538461538464, 1.7307692307692308, 3.1153846153846154, 3.923076923076923, 6.730769230769231)",246.0,1014130.7692307692,"('APPART A VENDR', '75016')"
799000.0,APPART A VENDR,75017,80.0,0.0,0,0,2,3,0,6,"(80.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 6.0)","(82.33333333333333, 0.0, 0.0, 0.0, 2.0, 3.3333333333333335, 0.3333333333333333, 6.0)",113.0,892666.6666666666,"('APPART A VENDR', '75017')"
450000.0,APPART A VENDR,75020,57.0,0.0,0,0,2,3,2,2,,,,,"('APPART A VENDR', '75020')"
305000.0,APPART A VENDR,75015,31.0,0.0,0,0,1,1,1,7,"(31.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 7.0)","(33.94444444444444, 0.0, 0.0, 0.1111111111111111, 1.0, 1.3333333333333333, 3.3333333333333335, 6.0)",89.0,356583.3333333333,"('APPART A VENDR', '75015')"
263000.0,APPART A VENDR,75004,19.0,0.0,0,0,1,1,2,5,"(19.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 5.0)","(18.85, 0.0, 0.0, 0.0, 1.0, 1.0, 2.75, 5.5)",43.0,277750.0,"('APPART A VENDR', '75004')"
2190000.0,APPART A VENDR,75016,159.0,0.0,0,0,3,5,2,8,"(159.0, 0.0, 0.0, 0.0, 3.0, 5.0, 2.0, 8.0)","(153.18, 0.0, 0.0, 0.1, 3.25, 5.25, 2.9, 5.85)",246.0,2000300.0,"('APPART A VENDR', '75016')"
1990000.0,APPART A VENDR,75017,200.8,0.0,0,0,4,6,2,6,"(200.8, 0.0, 0.0, 0.0, 4.0, 6.0, 2.0, 6.0)","(209.1888888888889, 0.0, 0.0, 0.0, 4.111111111111111, 6.111111111111111, 2.6666666666666665, 6.333333333333333)",113.0,2573118.888888889,"('APPART A VENDR', '75017')"
757000.0,APPART A VENDR,75007,61.0,0.0,0,0,1,3,1,6,"(61.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 6.0)","(59.4, 0.0, 0.0, 0.0, 1.25, 2.625, 1.875, 5.5)",87.0,1149666.6666666667,"('APPART A VENDR', '75007')"
775000.0,APPART A VENDR,75016,87.0,0.0,0,0,2,4,9,10,"(87.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 10.0)","(82.93684210526315, 0.0, 0.0, 0.0, 2.0526315789473686, 3.6842105263157894, 3.736842105263158, 6.578947368421052)",246.0,1078894.7368421052,"('APPART A VENDR', '75016')"
1875000.0,APPART A VENDR,75016,164.1,0.0,0,0,4,6,3,7,"(164.1, 0.0, 0.0, 0.0, 4.0, 6.0, 3.0, 7.0)","(153.18, 0.0, 0.0, 0.1, 3.25, 5.25, 2.9, 5.85)",246.0,2000300.0,"('APPART A VENDR', '75016')"
590000.0,APPART A VENDR,75016,52.0,0.0,0,1,1,2,2,5,"(52.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 5.0)","(59.76451612903226, 0.0, 0.0, 0.03225806451612903, 1.3548387096774193, 2.5483870967741935, 3.129032258064516, 5.645161290322581)",246.0,742532.2580645161,"('APPART A VENDR', '75016')"
1500000.0,APPART A VENDR,75008,83.0,0.0,0,0,2,3,7,7,"(83.0, 0.0, 0.0, 0.0, 2.0, 3.0, 7.0, 7.0)","(86.75, 0.0, 0.0, 0.25, 1.75, 2.75, 3.0, 4.0)",52.0,1466250.0,"('APPART A VENDR', '75008')"
1990000.0,MAISON A VENDR,75014,200.0,110.0,0,0,5,7,0,0,,,,,"('MAISON A VENDR', '75014')"
1990000.0,APPART A VENDR,75014,200.0,0.0,0,0,5,7,0,0,"(200.0, 0.0, 0.0, 0.0, 5.0, 7.0, 0.0, 0.0)","(197.70000000000002, 0.0, 0.0, 0.3333333333333333, 4.0, 6.0, 1.3333333333333333, 3.0)",46.0,2390066.6666666665,"('APPART A VENDR', '75014')"
650000.0,APPART A VENDR,75014,57.0,0.0,0,0,2,3,1,6,"(57.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 6.0)","(55.08, 0.0, 0.0, 0.2, 1.6, 2.8, 1.8, 6.4)",46.0,597000.0,"('APPART A VENDR', '75014')"
274000.0,APPART A VENDR,92000,24.1,0.0,0,1,1,1,3,1,"(24.1, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 1.0)","(24.475, 0.0, 0.0, 0.5, 1.0, 1.0, 1.25, 2.25)",47.0,243600.0,"('APPART A VENDR', '92000')"
3490000.0,APPART A VENDR,75016,260.0,0.0,0,0,4,7,4,4,"(260.0, 0.0, 0.0, 0.0, 4.0, 7.0, 4.0, 4.0)","(255.89999999999998, 0.0, 0.0, 0.0, 4.461538461538462, 7.076923076923077, 3.5384615384615383, 5.923076923076923)",246.0,3888846.153846154,"('APPART A VENDR', '75016')"
472500.0,DUPLEX A VENDR,75008,36.0,0.0,0,0,1,2,5,5,,,,,"('DUPLEX A VENDR', '75008')"
3300000.0,DUPLEX A VENDR,75006,131.0,0.0,0,1,3,5,0,2,,,,,"('DUPLEX A VENDR', '75006')"
460000.0,APPART A VENDR,75011,47.0,0.0,0,0,1,2,5,6,"(47.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0)","(45.0125, 0.0, 0.0, 0.0, 1.125, 2.375, 2.125, 4.75)",49.0,455166.6666666667,"('APPART A VENDR', '75011')"
248000.0,APPART A VENDR,75007,19.0,0.0,0,0,1,1,6,6,"(19.0, 0.0, 0.0, 0.0, 1.0, 1.0, 6.0, 6.0)","(20.05, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0)",87.0,292387.5,"('APPART A VENDR', '75007')"
130000.0,APPART A VENDR,75015,12.0,0.0,0,0,1,1,5,7,"(12.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 7.0)","(17.375, 0.0, 0.0, 0.0, 1.0, 1.0, 3.25, 5.0)",89.0,195500.0,"('APPART A VENDR', '75015')"
599000.0,APPART A VENDR,75018,65.0,0.0,0,0,2,3,4,6,"(65.0, 0.0, 0.0, 0.0, 2.0, 3.0, 4.0, 6.0)","(64.65714285714286, 0.0, 0.0, 0.14285714285714285, 2.0, 3.0, 1.5714285714285714, 4.571428571428571)",119.0,608196.4285714285,"('APPART A VENDR', '75018')"
