href,title
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/250371429.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D52#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 235 000 € - 2 pièces, 1 chambre, 27 m², Étage 2/5"
https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/250897281.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 16ème - 850 000 € - 4 pièces, 2 chambres, 77,6 m², 4ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/250041985.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 11ème - 599 000 € - 3 pièces, 2 chambres, 60 m², Étage 2/4"
https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/250026845.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 16ème - 1 390 000 € - 5 pièces, 3 chambres, 135 m², Étage 1/6"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/249582635.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 415 000 € - 3 pièces, 2 chambres, 51 m², Étage 5/6"
https://www.bellesdemeures.com/249056201/detail.htm,"Duplex à vendre - Paris 16ème - 2 590 000 € - 8 pièces, 5 chambres, 221 m², Étage 4/8"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/248844777.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 168 950 € - 1 pièce, 19,2 m², Étage 1/2"
https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/247673727.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 12ème - 575 000 € - 3 pièces, 2 chambres, 61,3 m², Étage 10/13"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/247650539.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 608 000 € - 3 pièces, 2 chambres, 68,5 m², 2ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/245074305.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 11ème - 416 000 € - 2 pièces, 1 chambre, 40 m², Étage 1/4"
